"PROVINCE","DISTRICT","AGE_GROUP","MARITAL_STATUS","ALL_SEXES_OVERALL","FEMALE_OVERALL","MALE_OVERALL","TGEND_OVERALL","ALL_SEXES_RURAL","FEMALE_RURAL","MALE_RURAL","TGEND_RURAL","ALL_SEXES_URBAN","FEMALE_URBAN","MALE_URBAN","TGEND_URBAN"
"BALOCHISTAN","CHAGAI","15 &  ABOVE","NEVER MARRIED",43409,17771,25634,4,38870,15727,23139,4,4539,2044,2495,0
"BALOCHISTAN","CHAGAI","15 &  ABOVE","SEPERATION",47,27,20,0,42,26,16,0,5,1,4,0
"BALOCHISTAN","CHAGAI","15 &  ABOVE","WIDOWED",2817,2386,431,0,2464,2074,390,0,353,312,41,0
"BALOCHISTAN","CHAGAI","15 - 19","DIVORCED",7,7,0,0,7,7,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","15 - 19","MARRIED",3787,2845,942,0,3653,2748,905,0,134,97,37,0
"BALOCHISTAN","CHAGAI","15 - 19","NEVER MARRIED",25167,10831,14333,3,22890,9733,13154,3,2277,1098,1179,0
"BALOCHISTAN","CHAGAI","15 - 19","SEPERATION",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","15 - 19","WIDOWED",10,6,4,0,7,4,3,0,3,2,1,0
"BALOCHISTAN","CHAGAI","20 - 24","DIVORCED",15,10,5,0,13,9,4,0,2,1,1,0
"BALOCHISTAN","CHAGAI","20 - 24","MARRIED",10541,6488,4053,0,10047,6153,3894,0,494,335,159,0
"BALOCHISTAN","CHAGAI","20 - 24","NEVER MARRIED",11366,4336,7030,0,10186,3817,6369,0,1180,519,661,0
"BALOCHISTAN","CHAGAI","20 - 24","SEPERATION",5,2,3,0,5,2,3,0,0,0,0,0
"BALOCHISTAN","CHAGAI","20 - 24","WIDOWED",50,37,13,0,48,35,13,0,2,2,0,0
"BALOCHISTAN","CHAGAI","25 - 29","DIVORCED",19,12,7,0,16,12,4,0,3,0,3,0
"BALOCHISTAN","CHAGAI","25 - 29","MARRIED",11986,6611,5375,0,11170,6091,5079,0,816,520,296,0
"BALOCHISTAN","CHAGAI","25 - 29","NEVER MARRIED",3978,1475,2502,1,3404,1250,2153,1,574,225,349,0
"BALOCHISTAN","CHAGAI","25 - 29","SEPERATION",8,6,2,0,7,5,2,0,1,1,0,0
"BALOCHISTAN","CHAGAI","25 - 29","WIDOWED",69,55,14,0,60,48,12,0,9,7,2,0
"BALOCHISTAN","CHAGAI","30 - 34","DIVORCED",19,15,4,0,18,14,4,0,1,1,0,0
"BALOCHISTAN","CHAGAI","30 - 34","MARRIED",11607,6048,5559,0,10780,5612,5168,0,827,436,391,0
"BALOCHISTAN","CHAGAI","30 - 34","NEVER MARRIED",1586,588,998,0,1309,486,823,0,277,102,175,0
"BALOCHISTAN","CHAGAI","30 - 34","SEPERATION",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","30 - 34","WIDOWED",116,92,24,0,105,83,22,0,11,9,2,0
"BALOCHISTAN","CHAGAI","35 - 39","DIVORCED",21,14,7,0,18,13,5,0,3,1,2,0
"BALOCHISTAN","CHAGAI","35 - 39","MARRIED",11398,5655,5743,0,10527,5190,5337,0,871,465,406,0
"BALOCHISTAN","CHAGAI","35 - 39","NEVER MARRIED",713,299,414,0,609,254,355,0,104,45,59,0
"BALOCHISTAN","CHAGAI","35 - 39","SEPERATION",9,2,7,0,6,2,4,0,3,0,3,0
"BALOCHISTAN","CHAGAI","35 - 39","WIDOWED",147,118,29,0,131,103,28,0,16,15,1,0
"BALOCHISTAN","CHAGAI","40 - 44","DIVORCED",13,9,4,0,10,8,2,0,3,1,2,0
"BALOCHISTAN","CHAGAI","40 - 44","MARRIED",10219,4500,5719,0,9332,4135,5197,0,887,365,522,0
"BALOCHISTAN","CHAGAI","40 - 44","NEVER MARRIED",360,159,201,0,284,124,160,0,76,35,41,0
"BALOCHISTAN","CHAGAI","40 - 44","SEPERATION",4,2,2,0,4,2,2,0,0,0,0,0
"BALOCHISTAN","CHAGAI","40 - 44","WIDOWED",220,183,37,0,198,166,32,0,22,17,5,0
"BALOCHISTAN","CHAGAI","45 - 49","DIVORCED",3,1,2,0,2,1,1,0,1,0,1,0
"BALOCHISTAN","CHAGAI","45 - 49","MARRIED",6508,2813,3695,0,5969,2593,3376,0,539,220,319,0
"BALOCHISTAN","CHAGAI","45 - 49","NEVER MARRIED",121,39,82,0,95,30,65,0,26,9,17,0
"BALOCHISTAN","CHAGAI","45 - 49","SEPERATION",4,2,2,0,4,2,2,0,0,0,0,0
"BALOCHISTAN","CHAGAI","45 - 49","WIDOWED",216,185,31,0,183,159,24,0,33,26,7,0
"BALOCHISTAN","CHAGAI","50 - 54","DIVORCED",7,7,0,0,6,6,0,0,1,1,0,0
"BALOCHISTAN","CHAGAI","50 - 54","MARRIED",5438,2373,3065,0,5004,2177,2827,0,434,196,238,0
"BALOCHISTAN","CHAGAI","50 - 54","NEVER MARRIED",54,22,32,0,41,16,25,0,13,6,7,0
"BALOCHISTAN","CHAGAI","50 - 54","SEPERATION",3,2,1,0,3,2,1,0,0,0,0,0
"BALOCHISTAN","CHAGAI","50 - 54","WIDOWED",287,245,42,0,249,209,40,0,38,36,2,0
"BALOCHISTAN","CHAGAI","55 - 59","DIVORCED",2,2,0,0,1,1,0,0,1,1,0,0
"BALOCHISTAN","CHAGAI","55 - 59","MARRIED",3815,1425,2390,0,3508,1326,2182,0,307,99,208,0
"BALOCHISTAN","CHAGAI","55 - 59","NEVER MARRIED",29,11,18,0,26,8,18,0,3,3,0,0
"BALOCHISTAN","CHAGAI","55 - 59","SEPERATION",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","55 - 59","WIDOWED",321,276,45,0,260,222,38,0,61,54,7,0
"BALOCHISTAN","CHAGAI","60 - 64","DIVORCED",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","60 - 64","MARRIED",2576,895,1681,0,2363,823,1540,0,213,72,141,0
"BALOCHISTAN","CHAGAI","60 - 64","NEVER MARRIED",14,4,10,0,12,4,8,0,2,0,2,0
"BALOCHISTAN","CHAGAI","60 - 64","SEPERATION",5,4,1,0,5,4,1,0,0,0,0,0
"BALOCHISTAN","CHAGAI","60 - 64","WIDOWED",305,274,31,0,269,242,27,0,36,32,4,0
"BALOCHISTAN","CHAGAI","65 - 69","DIVORCED",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","65 - 69","MARRIED",1811,659,1152,0,1654,609,1045,0,157,50,107,0
"BALOCHISTAN","CHAGAI","65 - 69","NEVER MARRIED",9,3,6,0,6,2,4,0,3,1,2,0
"BALOCHISTAN","CHAGAI","65 - 69","SEPERATION",2,1,1,0,2,1,1,0,0,0,0,0
"BALOCHISTAN","CHAGAI","65 - 69","WIDOWED",328,302,26,0,269,246,23,0,59,56,3,0
"BALOCHISTAN","CHAGAI","70 - 74","DIVORCED",2,2,0,0,1,1,0,0,1,1,0,0
"BALOCHISTAN","CHAGAI","70 - 74","MARRIED",1235,389,846,0,1138,358,780,0,97,31,66,0
"BALOCHISTAN","CHAGAI","70 - 74","NEVER MARRIED",4,1,3,0,1,0,1,0,3,1,2,0
"BALOCHISTAN","CHAGAI","70 - 74","SEPERATION",2,2,0,0,2,2,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","70 - 74","WIDOWED",310,270,40,0,276,238,38,0,34,32,2,0
"BALOCHISTAN","CHAGAI","75 & ABOVE","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAGAI","75 & ABOVE","MARRIED",1165,283,882,0,1105,269,836,0,60,14,46,0
"BALOCHISTAN","CHAGAI","75 & ABOVE","NEVER MARRIED",8,3,5,0,7,3,4,0,1,0,1,0
"BALOCHISTAN","CHAGAI","75 & ABOVE","SEPERATION",2,1,1,0,1,1,0,0,1,0,1,0
"BALOCHISTAN","CHAGAI","75 & ABOVE","WIDOWED",438,343,95,0,409,319,90,0,29,24,5,0
"BALOCHISTAN","CHAMAN","15 &  ABOVE","DIVORCED",9,6,3,0,3,3,0,0,6,3,3,0
"BALOCHISTAN","CHAMAN","15 &  ABOVE","MARRIED",137922,69851,68071,0,96051,48679,47372,0,41871,21172,20699,0
"BALOCHISTAN","CHAMAN","15 &  ABOVE","NEVER MARRIED",74820,28480,46332,8,51691,19283,32401,7,23129,9197,13931,1
"BALOCHISTAN","CHAMAN","15 &  ABOVE","SEPERATION",41,22,19,0,19,10,9,0,22,12,10,0
"BALOCHISTAN","CHAMAN","15 &  ABOVE","WIDOWED",1511,1320,191,0,974,853,121,0,537,467,70,0
"BALOCHISTAN","CHAMAN","15 - 19","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","15 - 19","MARRIED",7499,5141,2358,0,5779,3918,1861,0,1720,1223,497,0
"BALOCHISTAN","CHAMAN","15 - 19","NEVER MARRIED",46425,18966,27456,3,32446,12910,19534,2,13979,6056,7922,1
"BALOCHISTAN","CHAMAN","15 - 19","SEPERATION",16,8,8,0,6,2,4,0,10,6,4,0
"BALOCHISTAN","CHAMAN","15 - 19","WIDOWED",4,1,3,0,4,1,3,0,0,0,0,0
"BALOCHISTAN","CHAMAN","20 - 24","DIVORCED",2,1,1,0,0,0,0,0,2,1,1,0
"BALOCHISTAN","CHAMAN","20 - 24","MARRIED",22544,13411,9133,0,16145,9494,6651,0,6399,3917,2482,0
"BALOCHISTAN","CHAMAN","20 - 24","NEVER MARRIED",20163,6774,13388,1,13553,4498,9054,1,6610,2276,4334,0
"BALOCHISTAN","CHAMAN","20 - 24","SEPERATION",4,1,3,0,1,1,0,0,3,0,3,0
"BALOCHISTAN","CHAMAN","20 - 24","WIDOWED",16,7,9,0,13,6,7,0,3,1,2,0
"BALOCHISTAN","CHAMAN","25 - 29","DIVORCED",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","25 - 29","MARRIED",23425,12244,11181,0,16260,8458,7802,0,7165,3786,3379,0
"BALOCHISTAN","CHAMAN","25 - 29","NEVER MARRIED",5253,1597,3656,0,3497,1037,2460,0,1756,560,1196,0
"BALOCHISTAN","CHAMAN","25 - 29","SEPERATION",4,2,2,0,2,1,1,0,2,1,1,0
"BALOCHISTAN","CHAMAN","25 - 29","WIDOWED",31,21,10,0,18,14,4,0,13,7,6,0
"BALOCHISTAN","CHAMAN","30 - 34","DIVORCED",1,0,1,0,0,0,0,0,1,0,1,0
"BALOCHISTAN","CHAMAN","30 - 34","MARRIED",19478,9617,9861,0,13478,6647,6831,0,6000,2970,3030,0
"BALOCHISTAN","CHAMAN","30 - 34","NEVER MARRIED",1574,552,1021,1,1089,367,721,1,485,185,300,0
"BALOCHISTAN","CHAMAN","30 - 34","SEPERATION",1,0,1,0,0,0,0,0,1,0,1,0
"BALOCHISTAN","CHAMAN","30 - 34","WIDOWED",23,23,0,0,12,12,0,0,11,11,0,0
"BALOCHISTAN","CHAMAN","35 - 39","DIVORCED",3,2,1,0,1,1,0,0,2,1,1,0
"BALOCHISTAN","CHAMAN","35 - 39","MARRIED",17190,8332,8858,0,12032,5819,6213,0,5158,2513,2645,0
"BALOCHISTAN","CHAMAN","35 - 39","NEVER MARRIED",665,238,424,3,511,175,333,3,154,63,91,0
"BALOCHISTAN","CHAMAN","35 - 39","SEPERATION",2,1,1,0,1,0,1,0,1,1,0,0
"BALOCHISTAN","CHAMAN","35 - 39","WIDOWED",64,55,9,0,40,35,5,0,24,20,4,0
"BALOCHISTAN","CHAMAN","40 - 44","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","40 - 44","MARRIED",13996,6662,7334,0,9578,4564,5014,0,4418,2098,2320,0
"BALOCHISTAN","CHAMAN","40 - 44","NEVER MARRIED",271,116,155,0,204,90,114,0,67,26,41,0
"BALOCHISTAN","CHAMAN","40 - 44","SEPERATION",2,0,2,0,2,0,2,0,0,0,0,0
"BALOCHISTAN","CHAMAN","40 - 44","WIDOWED",109,98,11,0,78,71,7,0,31,27,4,0
"BALOCHISTAN","CHAMAN","45 - 49","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","45 - 49","MARRIED",9794,4423,5371,0,6584,3004,3580,0,3210,1419,1791,0
"BALOCHISTAN","CHAMAN","45 - 49","NEVER MARRIED",152,64,88,0,113,48,65,0,39,16,23,0
"BALOCHISTAN","CHAMAN","45 - 49","SEPERATION",4,4,0,0,3,3,0,0,1,1,0,0
"BALOCHISTAN","CHAMAN","45 - 49","WIDOWED",117,109,8,0,68,63,5,0,49,46,3,0
"BALOCHISTAN","CHAMAN","50 - 54","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","50 - 54","MARRIED",7348,3448,3900,0,4916,2307,2609,0,2432,1141,1291,0
"BALOCHISTAN","CHAMAN","50 - 54","NEVER MARRIED",80,41,39,0,63,33,30,0,17,8,9,0
"BALOCHISTAN","CHAMAN","50 - 54","SEPERATION",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","50 - 54","WIDOWED",157,139,18,0,93,83,10,0,64,56,8,0
"BALOCHISTAN","CHAMAN","55 - 59","DIVORCED",1,1,0,0,0,0,0,0,1,1,0,0
"BALOCHISTAN","CHAMAN","55 - 59","MARRIED",5819,2381,3438,0,3945,1627,2318,0,1874,754,1120,0
"BALOCHISTAN","CHAMAN","55 - 59","NEVER MARRIED",73,41,32,0,67,39,28,0,6,2,4,0
"BALOCHISTAN","CHAMAN","55 - 59","SEPERATION",2,2,0,0,0,0,0,0,2,2,0,0
"BALOCHISTAN","CHAMAN","55 - 59","WIDOWED",178,162,16,0,109,100,9,0,69,62,7,0
"BALOCHISTAN","CHAMAN","60 - 64","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","60 - 64","MARRIED",4029,1637,2392,0,2755,1094,1661,0,1274,543,731,0
"BALOCHISTAN","CHAMAN","60 - 64","NEVER MARRIED",59,33,26,0,53,33,20,0,6,0,6,0
"BALOCHISTAN","CHAMAN","60 - 64","SEPERATION",1,1,0,0,0,0,0,0,1,1,0,0
"BALOCHISTAN","CHAMAN","60 - 64","WIDOWED",213,187,26,0,141,123,18,0,72,64,8,0
"BALOCHISTAN","CHAMAN","65 - 69","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","65 - 69","MARRIED",2560,1034,1526,0,1712,727,985,0,848,307,541,0
"BALOCHISTAN","CHAMAN","65 - 69","NEVER MARRIED",36,18,18,0,35,17,18,0,1,1,0,0
"BALOCHISTAN","CHAMAN","65 - 69","SEPERATION",3,2,1,0,2,2,0,0,1,0,1,0
"BALOCHISTAN","CHAMAN","65 - 69","WIDOWED",159,140,19,0,105,91,14,0,54,49,5,0
"BALOCHISTAN","CHAMAN","70 - 74","DIVORCED",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","70 - 74","MARRIED",1942,768,1174,0,1362,534,828,0,580,234,346,0
"BALOCHISTAN","CHAMAN","70 - 74","NEVER MARRIED",25,18,7,0,22,16,6,0,3,2,1,0
"BALOCHISTAN","CHAMAN","70 - 74","SEPERATION",1,0,1,0,1,0,1,0,0,0,0,0
"BALOCHISTAN","CHAMAN","70 - 74","WIDOWED",173,158,15,0,113,103,10,0,60,55,5,0
"BALOCHISTAN","CHAMAN","75 & ABOVE","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","75 & ABOVE","MARRIED",2298,753,1545,0,1505,486,1019,0,793,267,526,0
"BALOCHISTAN","CHAMAN","75 & ABOVE","NEVER MARRIED",44,22,22,0,38,20,18,0,6,2,4,0
"BALOCHISTAN","CHAMAN","75 & ABOVE","SEPERATION",1,1,0,0,1,1,0,0,0,0,0,0
"BALOCHISTAN","CHAMAN","75 & ABOVE","WIDOWED",267,220,47,0,180,151,29,0,87,69,18,0
"BALOCHISTAN","DERA BUGTI","15 &  ABOVE","DIVORCED",113,51,62,0,62,32,30,0,51,19,32,0
"BALOCHISTAN","DERA BUGTI","15 &  ABOVE","MARRIED",130374,67930,62444,0,89966,47035,42931,0,40408,20895,19513,0
"BALOCHISTAN","DERA BUGTI","15 &  ABOVE","NEVER MARRIED",23680,6123,17554,3,14375,2868,11505,2,9305,3255,6049,1
"BALOCHISTAN","DERA BUGTI","15 &  ABOVE","SEPERATION",97,33,64,0,79,25,54,0,18,8,10,0
"BALOCHISTAN","DERA BUGTI","15 &  ABOVE","WIDOWED",2608,2036,572,0,1350,1025,325,0,1258,1011,247,0
"BALOCHISTAN","DERA BUGTI","15 - 19","DIVORCED",27,6,21,0,14,4,10,0,13,2,11,0
"BALOCHISTAN","DERA BUGTI","15 - 19","MARRIED",11991,7250,4741,0,8083,4834,3249,0,3908,2416,1492,0
"BALOCHISTAN","DERA BUGTI","15 - 19","NEVER MARRIED",18911,5079,13830,2,11935,2528,9406,1,6976,2551,4424,1
"BALOCHISTAN","DERA BUGTI","15 - 19","SEPERATION",12,1,11,0,9,1,8,0,3,0,3,0
"BALOCHISTAN","DERA BUGTI","15 - 19","WIDOWED",21,5,16,0,9,4,5,0,12,1,11,0
"BALOCHISTAN","DERA BUGTI","20 - 24","DIVORCED",19,6,13,0,8,3,5,0,11,3,8,0
"BALOCHISTAN","DERA BUGTI","20 - 24","MARRIED",23646,13595,10051,0,16001,9162,6839,0,7645,4433,3212,0
"BALOCHISTAN","DERA BUGTI","20 - 24","NEVER MARRIED",3325,773,2552,0,1629,236,1393,0,1696,537,1159,0
"BALOCHISTAN","DERA BUGTI","20 - 24","SEPERATION",16,7,9,0,12,6,6,0,4,1,3,0
"BALOCHISTAN","DERA BUGTI","20 - 24","WIDOWED",55,28,27,0,30,17,13,0,25,11,14,0
"BALOCHISTAN","DERA BUGTI","25 - 29","DIVORCED",13,3,10,0,6,3,3,0,7,0,7,0
"BALOCHISTAN","DERA BUGTI","25 - 29","MARRIED",21242,11305,9937,0,14779,8044,6735,0,6463,3261,3202,0
"BALOCHISTAN","DERA BUGTI","25 - 29","NEVER MARRIED",824,148,675,1,413,47,365,1,411,101,310,0
"BALOCHISTAN","DERA BUGTI","25 - 29","SEPERATION",8,1,7,0,8,1,7,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","25 - 29","WIDOWED",72,33,39,0,37,18,19,0,35,15,20,0
"BALOCHISTAN","DERA BUGTI","30 - 34","DIVORCED",10,7,3,0,3,3,0,0,7,4,3,0
"BALOCHISTAN","DERA BUGTI","30 - 34","MARRIED",17723,9266,8457,0,12109,6433,5676,0,5614,2833,2781,0
"BALOCHISTAN","DERA BUGTI","30 - 34","NEVER MARRIED",296,58,238,0,170,17,153,0,126,41,85,0
"BALOCHISTAN","DERA BUGTI","30 - 34","SEPERATION",10,1,9,0,8,0,8,0,2,1,1,0
"BALOCHISTAN","DERA BUGTI","30 - 34","WIDOWED",99,61,38,0,49,29,20,0,50,32,18,0
"BALOCHISTAN","DERA BUGTI","35 - 39","DIVORCED",10,8,2,0,5,4,1,0,5,4,1,0
"BALOCHISTAN","DERA BUGTI","35 - 39","MARRIED",14457,7270,7187,0,9918,5023,4895,0,4539,2247,2292,0
"BALOCHISTAN","DERA BUGTI","35 - 39","NEVER MARRIED",138,27,111,0,90,16,74,0,48,11,37,0
"BALOCHISTAN","DERA BUGTI","35 - 39","SEPERATION",5,1,4,0,4,0,4,0,1,1,0,0
"BALOCHISTAN","DERA BUGTI","35 - 39","WIDOWED",143,99,44,0,81,58,23,0,62,41,21,0
"BALOCHISTAN","DERA BUGTI","40 - 44","DIVORCED",12,8,4,0,8,6,2,0,4,2,2,0
"BALOCHISTAN","DERA BUGTI","40 - 44","MARRIED",12032,5971,6061,0,8499,4237,4262,0,3533,1734,1799,0
"BALOCHISTAN","DERA BUGTI","40 - 44","NEVER MARRIED",52,14,38,0,33,10,23,0,19,4,15,0
"BALOCHISTAN","DERA BUGTI","40 - 44","SEPERATION",4,1,3,0,4,1,3,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","40 - 44","WIDOWED",167,133,34,0,90,67,23,0,77,66,11,0
"BALOCHISTAN","DERA BUGTI","45 - 49","DIVORCED",2,0,2,0,2,0,2,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","45 - 49","MARRIED",7595,3670,3925,0,5356,2597,2759,0,2239,1073,1166,0
"BALOCHISTAN","DERA BUGTI","45 - 49","NEVER MARRIED",41,7,34,0,32,4,28,0,9,3,6,0
"BALOCHISTAN","DERA BUGTI","45 - 49","SEPERATION",6,3,3,0,6,3,3,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","45 - 49","WIDOWED",182,149,33,0,100,81,19,0,82,68,14,0
"BALOCHISTAN","DERA BUGTI","50 - 54","DIVORCED",4,2,2,0,3,1,2,0,1,1,0,0
"BALOCHISTAN","DERA BUGTI","50 - 54","MARRIED",6895,3428,3467,0,4744,2337,2407,0,2151,1091,1060,0
"BALOCHISTAN","DERA BUGTI","50 - 54","NEVER MARRIED",22,4,18,0,16,2,14,0,6,2,4,0
"BALOCHISTAN","DERA BUGTI","50 - 54","SEPERATION",6,4,2,0,6,4,2,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","50 - 54","WIDOWED",257,215,42,0,141,115,26,0,116,100,16,0
"BALOCHISTAN","DERA BUGTI","55 - 59","DIVORCED",4,4,0,0,4,4,0,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","55 - 59","MARRIED",5289,2442,2847,0,3551,1685,1866,0,1738,757,981,0
"BALOCHISTAN","DERA BUGTI","55 - 59","NEVER MARRIED",24,5,19,0,16,2,14,0,8,3,5,0
"BALOCHISTAN","DERA BUGTI","55 - 59","SEPERATION",9,7,2,0,6,4,2,0,3,3,0,0
"BALOCHISTAN","DERA BUGTI","55 - 59","WIDOWED",278,234,44,0,126,100,26,0,152,134,18,0
"BALOCHISTAN","DERA BUGTI","60 - 64","DIVORCED",3,2,1,0,2,1,1,0,1,1,0,0
"BALOCHISTAN","DERA BUGTI","60 - 64","MARRIED",4200,1751,2449,0,2997,1242,1755,0,1203,509,694,0
"BALOCHISTAN","DERA BUGTI","60 - 64","NEVER MARRIED",20,6,14,0,15,4,11,0,5,2,3,0
"BALOCHISTAN","DERA BUGTI","60 - 64","SEPERATION",7,2,5,0,4,1,3,0,3,1,2,0
"BALOCHISTAN","DERA BUGTI","60 - 64","WIDOWED",360,300,60,0,190,154,36,0,170,146,24,0
"BALOCHISTAN","DERA BUGTI","65 - 69","DIVORCED",2,0,2,0,2,0,2,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","65 - 69","MARRIED",2371,968,1403,0,1702,692,1010,0,669,276,393,0
"BALOCHISTAN","DERA BUGTI","65 - 69","NEVER MARRIED",9,1,8,0,8,1,7,0,1,0,1,0
"BALOCHISTAN","DERA BUGTI","65 - 69","SEPERATION",4,3,1,0,3,3,0,0,1,0,1,0
"BALOCHISTAN","DERA BUGTI","65 - 69","WIDOWED",260,215,45,0,112,91,21,0,148,124,24,0
"BALOCHISTAN","DERA BUGTI","70 - 74","DIVORCED",0,0,0,0,0,0,0,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","70 - 74","MARRIED",1678,623,1055,0,1267,464,803,0,411,159,252,0
"BALOCHISTAN","DERA BUGTI","70 - 74","NEVER MARRIED",10,0,10,0,10,0,10,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","70 - 74","SEPERATION",3,0,3,0,3,0,3,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","70 - 74","WIDOWED",325,263,62,0,170,131,39,0,155,132,23,0
"BALOCHISTAN","DERA BUGTI","75 & ABOVE","DIVORCED",7,5,2,0,5,3,2,0,2,2,0,0
"BALOCHISTAN","DERA BUGTI","75 & ABOVE","MARRIED",1255,391,864,0,960,285,675,0,295,106,189,0
"BALOCHISTAN","DERA BUGTI","75 & ABOVE","NEVER MARRIED",8,1,7,0,8,1,7,0,0,0,0,0
"BALOCHISTAN","DERA BUGTI","75 & ABOVE","SEPERATION",7,2,5,0,6,1,5,0,1,1,0,0
"BALOCHISTAN","DERA BUGTI","75 & ABOVE","WIDOWED",389,301,88,0,215,160,55,0,174,141,33,0
"BALOCHISTAN","DUKI","15 &  ABOVE","DIVORCED",63,35,28,0,59,32,27,0,4,3,1,0
"BALOCHISTAN","DUKI","15 &  ABOVE","MARRIED",80405,39513,40892,0,75848,37311,38537,0,4557,2202,2355,0
"BALOCHISTAN","DUKI","15 &  ABOVE","NEVER MARRIED",30687,12778,17863,46,28451,12010,16398,43,2236,768,1465,3
"BALOCHISTAN","DUKI","15 &  ABOVE","SEPERATION",87,12,75,0,85,12,73,0,2,0,2,0
"BALOCHISTAN","DUKI","15 &  ABOVE","WIDOWED",1460,948,512,0,1366,885,481,0,94,63,31,0
"BALOCHISTAN","DUKI","15 - 19","DIVORCED",9,5,4,0,9,5,4,0,0,0,0,0
"BALOCHISTAN","DUKI","15 - 19","MARRIED",3993,2231,1762,0,3884,2165,1719,0,109,66,43,0
"BALOCHISTAN","DUKI","15 - 19","NEVER MARRIED",17169,7730,9427,12,16167,7345,8810,12,1002,385,617,0
"BALOCHISTAN","DUKI","15 - 19","SEPERATION",18,6,12,0,18,6,12,0,0,0,0,0
"BALOCHISTAN","DUKI","15 - 19","WIDOWED",12,2,10,0,11,2,9,0,1,0,1,0
"BALOCHISTAN","DUKI","20 - 24","DIVORCED",3,2,1,0,3,2,1,0,0,0,0,0
"BALOCHISTAN","DUKI","20 - 24","MARRIED",11005,6112,4893,0,10394,5725,4669,0,611,387,224,0
"BALOCHISTAN","DUKI","20 - 24","NEVER MARRIED",7682,3010,4665,7,7010,2773,4230,7,672,237,435,0
"BALOCHISTAN","DUKI","20 - 24","SEPERATION",7,1,6,0,7,1,6,0,0,0,0,0
"BALOCHISTAN","DUKI","20 - 24","WIDOWED",32,7,25,0,32,7,25,0,0,0,0,0
"BALOCHISTAN","DUKI","25 - 29","DIVORCED",7,3,4,0,7,3,4,0,0,0,0,0
"BALOCHISTAN","DUKI","25 - 29","MARRIED",13894,7266,6628,0,13128,6876,6252,0,766,390,376,0
"BALOCHISTAN","DUKI","25 - 29","NEVER MARRIED",3275,1313,1954,8,2993,1215,1770,8,282,98,184,0
"BALOCHISTAN","DUKI","25 - 29","SEPERATION",18,1,17,0,18,1,17,0,0,0,0,0
"BALOCHISTAN","DUKI","25 - 29","WIDOWED",47,17,30,0,44,15,29,0,3,2,1,0
"BALOCHISTAN","DUKI","30 - 34","DIVORCED",9,4,5,0,8,3,5,0,1,1,0,0
"BALOCHISTAN","DUKI","30 - 34","MARRIED",12475,6565,5910,0,11895,6275,5620,0,580,290,290,0
"BALOCHISTAN","DUKI","30 - 34","NEVER MARRIED",1346,487,850,9,1194,458,727,9,152,29,123,0
"BALOCHISTAN","DUKI","30 - 34","SEPERATION",22,1,21,0,22,1,21,0,0,0,0,0
"BALOCHISTAN","DUKI","30 - 34","WIDOWED",65,28,37,0,63,26,37,0,2,2,0,0
"BALOCHISTAN","DUKI","35 - 39","DIVORCED",12,3,9,0,11,3,8,0,1,0,1,0
"BALOCHISTAN","DUKI","35 - 39","MARRIED",11702,5560,6142,0,11071,5248,5823,0,631,312,319,0
"BALOCHISTAN","DUKI","35 - 39","NEVER MARRIED",763,160,597,6,699,150,546,3,64,10,51,3
"BALOCHISTAN","DUKI","35 - 39","SEPERATION",13,0,13,0,12,0,12,0,1,0,1,0
