"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","DISAB_FUNC_LIM","ALL_SEXES_OVERALL","MALE_OVERALL","FEMALE_OVERALL","ALL_SEXES_RURAL","MALE_RURAL","FEMALE_RURAL","ALL_SEXES_URBAN","MALE_URBAN","FEMALE_URBAN"
"KPK","MARDAN","SWABI","RAZAR","TEHSIL","Memorization/ Focus",7427,4045,3382,7117,3867,3250,310,178,132
"KPK","MARDAN","SWABI","RAZAR","TEHSIL","Self care etc",3825,2026,1799,3646,1933,1713,179,93,86
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Population",475352,236647,238705,284656,141278,143378,190696,95369,95327
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Disability",9758,5471,4287,6241,3505,2736,3517,1966,1551
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Functional limitation",32691,17105,15586,20158,10547,9611,12533,6558,5975
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Seeing",7137,3789,3348,4482,2370,2112,2655,1419,1236
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Hearing",7159,3712,3447,4248,2173,2075,2911,1539,1372
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Walking/ Climbing",11984,6325,5659,7532,3962,3570,4452,2363,2089
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Communication",4221,2338,1883,2480,1371,1109,1741,967,774
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Memorization/ Focus",6155,3333,2822,3756,2027,1729,2399,1306,1093
"KPK","MARDAN","SWABI","SWABI","TEHSIL","Self care etc",2920,1468,1452,1745,877,868,1175,591,584
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Population",380528,192519,188009,305822,153941,151881,74706,38578,36128
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Disability",15082,8087,6995,13070,6956,6114,2012,1131,881
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Functional limitation",32469,16872,15597,27335,14099,13236,5134,2773,2361
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Seeing",7103,3634,3469,6022,3059,2963,1081,575,506
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Hearing",6799,3509,3290,5636,2887,2749,1163,622,541
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Walking/ Climbing",12447,6472,5975,10549,5442,5107,1898,1030,868
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Communication",4245,2295,1950,3431,1803,1628,814,492,322
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Memorization/ Focus",6117,3227,2890,5011,2585,2426,1106,642,464
"KPK","MARDAN","SWABI","TOPI","TEHSIL","Self care etc",2974,1492,1482,2435,1220,1215,539,272,267
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Population",696404,362887,333517,335584,174164,161420,360820,188723,172097
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Disability",15806,9252,6554,7737,4497,3240,8069,4755,3314
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Functional limitation",42190,23347,18843,20263,11096,9167,21927,12251,9676
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Seeing",8239,4580,3659,3941,2185,1756,4298,2395,1903
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Hearing",8940,4947,3993,4309,2357,1952,4631,2590,2041
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Walking/ Climbing",15377,8539,6838,7303,4006,3297,8074,4533,3541
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Communication",6256,3639,2617,3044,1726,1318,3212,1913,1299
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Memorization/ Focus",7733,4390,3343,3686,2056,1630,4047,2334,1713
"KPK","MALAKAND","SWAT","BABUZAI","TEHSIL","Self care etc",4328,2366,1962,2110,1142,968,2218,1224,994
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Population",219843,110590,109253,105103,53845,51258,114740,56745,57995
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Disability",6715,3150,3565,3975,1828,2147,2740,1322,1418
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Functional limitation",15523,7591,7932,8180,3982,4198,7343,3609,3734
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Seeing",2730,1369,1361,1341,637,704,1389,732,657
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Hearing",3098,1490,1608,1586,750,836,1512,740,772
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Walking/ Climbing",4897,2516,2381,2299,1171,1128,2598,1345,1253
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Communication",2627,1468,1159,1558,884,674,1069,584,485
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Memorization/ Focus",3042,1572,1470,1739,896,843,1303,676,627
"KPK","MALAKAND","SWAT","BARIKOT","TEHSIL","Self care etc",1858,786,1072,1021,462,559,837,324,513
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Population",270620,139438,131182,193895,100471,93424,76725,38967,37758
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Disability",4092,2135,1957,2832,1430,1402,1260,705,555
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Functional limitation",13558,6925,6633,9453,4806,4647,4105,2119,1986
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Seeing",2643,1416,1227,1836,978,858,807,438,369
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Hearing",2827,1472,1355,1932,1000,932,895,472,423
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Walking/ Climbing",4717,2557,2160,3290,1785,1505,1427,772,655
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Communication",1956,1017,939,1368,698,670,588,319,269
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Memorization/ Focus",2408,1214,1194,1675,811,864,733,403,330
"KPK","MALAKAND","SWAT","BEHRAIN","TEHSIL","Self care etc",1250,620,630,851,425,426,399,195,204
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Population",159269,82144,77125,159269,82144,77125,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Disability",9861,5573,4288,9861,5573,4288,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Functional limitation",15612,8543,7069,15612,8543,7069,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Seeing",3009,1632,1377,3009,1632,1377,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Hearing",3336,1846,1490,3336,1846,1490,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Walking/ Climbing",4225,2299,1926,4225,2299,1926,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Communication",2349,1292,1057,2349,1292,1057,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Memorization/ Focus",2646,1494,1152,2646,1494,1152,NA,NA,NA
"KPK","MALAKAND","SWAT","CHARBAGH","TEHSIL","Self care etc",1891,1051,840,1891,1051,840,NA,NA,NA
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Population",480692,246026,234666,348278,176487,171791,132414,69539,62875
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Disability",10225,5792,4433,8084,4530,3554,2141,1262,879
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Functional limitation",29015,15363,13652,21456,11219,10237,7559,4144,3415
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Seeing",5653,2999,2654,4093,2144,1949,1560,855,705
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Hearing",6260,3295,2965,4555,2371,2184,1705,924,781
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Walking/ Climbing",10153,5476,4677,7511,4017,3494,2642,1459,1183
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Communication",4183,2311,1872,3125,1705,1420,1058,606,452
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Memorization/ Focus",5137,2784,2353,3759,2016,1743,1378,768,610
"KPK","MALAKAND","SWAT","KABAL","TEHSIL","Self care etc",3059,1601,1458,2279,1178,1101,780,423,357
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Population",307268,154439,152829,250155,124713,125442,57113,29726,27387
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Disability",6100,3434,2666,5156,2883,2273,944,551,393
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Functional limitation",18182,9415,8767,15137,7783,7354,3045,1632,1413
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Seeing",3935,2047,1888,3308,1701,1607,627,346,281
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Hearing",3759,1932,1827,3121,1597,1524,638,335,303
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Walking/ Climbing",6902,3701,3201,5782,3082,2700,1120,619,501
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Communication",2635,1432,1203,2192,1184,1008,443,248,195
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Memorization/ Focus",3266,1734,1532,2703,1437,1266,563,297,266
"KPK","MALAKAND","SWAT","KHAWAZAKHELA","TEHSIL","Self care etc",1553,769,784,1270,624,646,283,145,138
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Population",551980,279295,272685,500386,252861,247525,51594,26434,25160
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Disability",9984,5709,4275,9074,5159,3915,910,550,360
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Functional limitation",30460,15848,14612,27636,14333,13303,2824,1515,1309
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Seeing",6540,3469,3071,5992,3167,2825,548,302,246
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Hearing",6721,3465,3256,6117,3154,2963,604,311,293
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Walking/ Climbing",11199,5979,5220,10183,5424,4759,1016,555,461
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Communication",4689,2605,2084,4202,2325,1877,487,280,207
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Memorization/ Focus",5992,3263,2729,5384,2917,2467,608,346,262
"KPK","MALAKAND","SWAT","MATTA","TEHSIL","Self care etc",2793,1394,1399,2538,1263,1275,255,131,124
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Population",44794,22938,21856,44794,22938,21856,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Disability",2185,1153,1032,2185,1153,1032,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Functional limitation",3972,1949,2023,3972,1949,2023,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Seeing",706,365,341,706,365,341,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Hearing",791,401,390,791,401,390,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Walking/ Climbing",1084,541,543,1084,541,543,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Communication",468,226,242,468,226,242,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Memorization/ Focus",700,328,372,700,328,372,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","JANDOLA","SUB-DIVISION","Self care etc",572,280,292,572,280,292,NA,NA,NA
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Population",425499,218652,206847,376327,192604,183723,49172,26048,23124
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Disability",9437,5100,4337,8666,4669,3997,771,431,340
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Functional limitation",26457,12885,13572,23565,11445,12120,2892,1440,1452
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Seeing",4833,2368,2465,4329,2116,2213,504,252,252
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Hearing",5282,2476,2806,4684,2192,2492,598,284,314
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Walking/ Climbing",9009,4521,4488,8085,4044,4041,924,477,447
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Communication",3171,1659,1512,2872,1495,1377,299,164,135
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Memorization/ Focus",3929,1964,1965,3510,1751,1759,419,213,206
"KPK","DERA ISMAIL KHAN","TANK","TANK","TEHSIL","Self care etc",2840,1344,1496,2518,1184,1334,322,160,162
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Population",50503,25938,24565,50503,25938,24565,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Disability",3265,1655,1610,3265,1655,1610,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Functional limitation",5105,2454,2651,5105,2454,2651,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Seeing",1027,509,518,1027,509,518,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Hearing",957,438,519,957,438,519,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Walking/ Climbing",1732,851,881,1732,851,881,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Communication",731,394,337,731,394,337,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Memorization/ Focus",869,414,455,869,414,455,NA,NA,NA
"KPK","HAZARA","TORGHAR","DAUR MERA","TEHSIL","Self care etc",607,287,320,607,287,320,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Population",63083,32096,30987,63083,32096,30987,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Disability",1404,600,804,1404,600,804,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Functional limitation",3674,1540,2134,3674,1540,2134,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Seeing",814,371,443,814,371,443,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Hearing",774,324,450,774,324,450,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Walking/ Climbing",1467,637,830,1467,637,830,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Communication",480,211,269,480,211,269,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Memorization/ Focus",650,290,360,650,290,360,NA,NA,NA
"KPK","HAZARA","TORGHAR","JUDBA","TEHSIL","Self care etc",320,121,199,320,121,199,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Population",86859,44130,42729,86859,44130,42729,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Disability",2284,1168,1116,2284,1168,1116,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Functional limitation",5571,2576,2995,5571,2576,2995,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Seeing",1374,684,690,1374,684,690,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Hearing",1219,564,655,1219,564,655,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Walking/ Climbing",2356,1141,1215,2356,1141,1215,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Communication",722,387,335,722,387,335,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Memorization/ Focus",989,517,472,989,517,472,NA,NA,NA
"KPK","HAZARA","TORGHAR","KHANDER","TEHSIL","Self care etc",389,145,244,389,145,244,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Population",195161,100319,94842,195161,100319,94842,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Disability",5247,2799,2448,5247,2799,2448,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Functional limitation",12480,6311,6169,12480,6311,6169,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Seeing",3019,1580,1439,3019,1580,1439,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Hearing",3290,1681,1609,3290,1681,1609,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Walking/ Climbing",4892,2451,2441,4892,2451,2441,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Communication",2125,1127,998,2125,1127,998,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Memorization/ Focus",2339,1192,1147,2339,1192,1147,NA,NA,NA
"KPK","MALAKAND","UPPER CHITRAL","MASTUJ","SUB-DIVISION","Self care etc",908,443,465,908,443,465,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Population",383541,191233,192308,336703,167406,169297,46838,23827,23011
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Disability",15386,8261,7125,13754,7349,6405,1632,912,720
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Functional limitation",28362,15245,13117,24855,13283,11572,3507,1962,1545
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Seeing",5861,3141,2720,5013,2682,2331,848,459,389
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Hearing",5193,2770,2423,4492,2389,2103,701,381,320
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Walking/ Climbing",11322,6054,5268,9974,5316,4658,1348,738,610
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Communication",4042,2256,1786,3549,1976,1573,493,280,213
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Memorization/ Focus",4974,2717,2257,4350,2360,1990,624,357,267
"KPK","MALAKAND","UPPER DIR","DIR","SUB-DIVISION","Self care etc",2864,1503,1361,2503,1301,1202,361,202,159
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Population",119396,59978,59418,119396,59978,59418,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Disability",7629,4020,3609,7629,4020,3609,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Functional limitation",11662,6192,5470,11662,6192,5470,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Seeing",2424,1289,1135,2424,1289,1135,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Hearing",2186,1154,1032,2186,1154,1032,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Walking/ Climbing",4037,2188,1849,4037,2188,1849,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Communication",1811,999,812,1811,999,812,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Memorization/ Focus",2083,1112,971,2083,1112,971,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","LARJUM","SUB-DIVISION","Self care etc",1206,613,593,1206,613,593,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Population",210356,105129,105227,210356,105129,105227,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Disability",10241,5322,4919,10241,5322,4919,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Functional limitation",16399,8654,7745,16399,8654,7745,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Seeing",3572,1871,1701,3572,1871,1701,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Hearing",2924,1567,1357,2924,1567,1357,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Walking/ Climbing",6800,3534,3266,6800,3534,3266,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Communication",2238,1242,996,2238,1242,996,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Memorization/ Focus",2809,1515,1294,2809,1515,1294,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","SHARINGAL","SUB-DIVISION","Self care etc",1558,856,702,1558,856,702,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Population",369123,180411,188712,369123,180411,188712,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Disability",14866,7559,7307,14866,7559,7307,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Functional limitation",26550,13437,13113,26550,13437,13113,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Seeing",5458,2766,2692,5458,2766,2692,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Hearing",4938,2490,2448,4938,2490,2448,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Walking/ Climbing",10710,5534,5176,10710,5534,5176,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Communication",4171,2175,1996,4171,2175,1996,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Memorization/ Focus",4953,2567,2386,4953,2567,2386,NA,NA,NA
"KPK","MALAKAND","UPPER DIR","WARI","SUB-DIVISION","Self care etc",2659,1270,1389,2659,1270,1389,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Population",133610,69556,64054,133610,69556,64054,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Disability",6826,3802,3024,6826,3802,3024,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Functional limitation",8932,4788,4144,8932,4788,4144,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Seeing",1455,771,684,1455,771,684,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Hearing",1352,725,627,1352,725,627,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Walking/ Climbing",2872,1504,1368,2872,1504,1368,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Communication",1065,626,439,1065,626,439,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Memorization/ Focus",1364,717,647,1364,717,647,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","DASSU","SUB-DIVISION","Self care etc",1358,744,614,1358,744,614,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Population",44676,20709,23967,44676,20709,23967,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Disability",615,282,333,615,282,333,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Functional limitation",1489,607,882,1489,607,882,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Seeing",348,162,186,348,162,186,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Hearing",274,123,151,274,123,151,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Walking/ Climbing",719,332,387,719,332,387,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Communication",186,98,88,186,98,88,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Memorization/ Focus",234,108,126,234,108,126,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","HARBAN BHASHA","TEHSIL","Self care etc",125,37,88,125,37,88,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Population",141271,75871,65400,141271,75871,65400,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Disability",2021,1019,1002,2021,1019,1002,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Functional limitation",5048,2463,2585,5048,2463,2585,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Seeing",940,469,471,940,469,471,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Hearing",855,395,460,855,395,460,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Walking/ Climbing",2098,1074,1024,2098,1074,1024,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Communication",521,258,263,521,258,263,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Memorization/ Focus",633,361,272,633,361,272,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","KANDIA","SUB-DIVISION","Self care etc",500,229,271,500,229,271,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Population",54626,26644,27982,54626,26644,27982,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Disability",707,314,393,707,314,393,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Functional limitation",1650,730,920,1650,730,920,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Seeing",333,179,154,333,179,154,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Hearing",275,135,140,275,135,140,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Walking/ Climbing",804,408,396,804,408,396,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Communication",224,94,130,224,94,130,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Memorization/ Focus",264,111,153,264,111,153,NA,NA,NA
"KPK","HAZARA","UPPER KOHISTAN","SEO","SUB-DIVISION","Self care etc",98,32,66,98,32,66,NA,NA,NA
"PUNJAB","RAWALPINDI","ATTOCK","ATTOCK","TEHSIL","Population",479094,241734,237360,226155,114313,111842,252939,127421,125518
"PUNJAB","RAWALPINDI","ATTOCK","ATTOCK","TEHSIL","Disability",20861,11504,9357,11290,6249,5041,9571,5255,4316
"PUNJAB","RAWALPINDI","ATTOCK","ATTOCK","TEHSIL","Functional limitation",46794,23105,23689,23774,11817,11957,23020,11288,11732
"PUNJAB","RAWALPINDI","ATTOCK","ATTOCK","TEHSIL","Seeing",8504,4186,4318,4288,2131,2157,4216,2055,2161
